"Code","Symbol","Industry","Board"
"INCE.BC","Inacsa","Unknown","Unknown"
"RUST.MA","RUSTICAS","Unknown","Madrid"
"16422801.BC","MOBILIARIA MONESA","Unknown","Unknown"
"10632501.MA","AGROFRUSE","Unknown","Madrid"
"17430001.BI","RONSA","Unknown","Unknown"
"16862601.BC","PLARREGA INVEST","Unknown","Unknown"
"15493603.BC","INMOFIBAN","Unknown","Unknown"
"DGI.MC","Dogi","Unknown","MercadoContinuo"
"MEC.BC","MECANIC VIDRIO CELO","Unknown","Unknown"
"15596103.BI","IN IRURITA","Unknown","Unknown"
"15652801.BC","JOAQUIN ALBERTI","Unknown","Unknown"
"BMTS.MC","ARCELORMITTAL REG","Unknown","MercadoContinuo"
"RDM.MC","Reno de Medici SpA","Unknown","MercadoContinuo"
"AGVA.BC","AGUAS DE VALENCIA","Unknown","Unknown"
"EAD.MC","Eads","Unknown","MercadoContinuo"
"XGEO.MC","GEO-B","Unknown","MercadoContinuo"
"XPBRA.MC","PETROLEO BRAS PFD","Unknown","MercadoContinuo"
"XCMIG.MC","CEMIG PFD N1","Unknown","MercadoContinuo"
"XPBR.MC","PETROBRAS","Unknown","MercadoContinuo"
"XBFR.MC","BBVA BANCO","Unknown","MercadoContinuo"
"XSARE.MC","SARE HOLDING-B","Unknown","MercadoContinuo"
"XGGB.MC","GERDAU PFD N1","Unknown","MercadoContinuo"
"XSBP.MC","Santander Bancorp","Unknown","MercadoContinuo"
"XNOR.MC","GRUPO FIN BANORTE-O","Unknown","MercadoContinuo"
"XUSIO.MC","USIMINAS N1","Unknown","MercadoContinuo"
"XTII.MC","TELMEX INTERNAC-L","Unknown","MercadoContinuo"
"XTMXL.MC","TELMEX-L","Unknown","MercadoContinuo"
"ASI.MC","Assicurazioni Generali SpA","Unknown","MercadoContinuo"
"XAMXL.MC","AMERICA MOVIL-L","Unknown","MercadoContinuo"
"XGMD.MC","GRUPO MODELO-C","Unknown","MercadoContinuo"
"XELTO.MC","ELETROBRAS N1","Unknown","MercadoContinuo"
"XEKT.MC","ELEKTRA","Unknown","MercadoContinuo"
"BAY.MC","BAYER N","Unknown","MercadoContinuo"
"XTZA.MC","TVAZTECA TVAZTCACPO","Unknown","MercadoContinuo"
"XENI.MC","ENERSIS N","Unknown","MercadoContinuo"
"14758301.BI","IBERTUBO","Unknown","Unknown"
"XEOC.MC","ENDESA","Unknown","MercadoContinuo"
"XBCH.MC","CHILE","Unknown","MercadoContinuo"
"XCEL.MC","IUSACELL","Unknown","MercadoContinuo"
"11048021.BC","Logistica De Hidrocarburos-D","Unknown","Unknown"
"18148011.BC","Union Europea de Inversiones SA","Unknown","Unknown"
"16229201.BC","Cartera Industrial Rea, SA","Unknown","Unknown"
"XALFA.MC","ALFA-A","Unknown","MercadoContinuo"
"XBRSB.MC","BCO SANTANDER RIO-B","Unknown","MercadoContinuo"
"11048021.VA","Logistica De Hidrocarburos-D","Unknown","Unknown"
"REVA.VA","RENTA VARIABLE","Unknown","Unknown"
"12700801.BI","DOMAN","Unknown","Unknown"
"18225001.BI","URB CONST INM UCISA","Unknown","Unknown"
"18225001.VA","URB CONST INM UCISA","Unknown","Unknown"
"18366001.BI","VICINAY","Unknown","Unknown"
"15602301.VA","INVERSORA","Unknown","Unknown"
"VWG.MC","Volkswagen AG","Unknown","MercadoContinuo"
"11474403.VA","INVERS HABANA 2000","Unknown","Unknown"
"15494701.VA","INMO DEALER","Unknown","Unknown"
"16774101.VA","OROZCO","Unknown","Unknown"
"16945603.BI","PEVASA","Unknown","Unknown"
"15599301.VA","INV NUNEZ DE BALBOA","Unknown","Unknown"
"XSUPT.MC","QUATTOR PFD","Unknown","MercadoContinuo"
"15602301.BI","INVERSORA","Unknown","Unknown"
"18095103.BI","TUYPER N","Unknown","Unknown"
"16104503.VA","INVERMAR N","Unknown","Unknown"
"12577303.VA","DAVMES","Unknown","Unknown"
"16635501.VA","NOBO","Unknown","Unknown"
"15589401.VA","CIAMSA","Unknown","Unknown"
"1GF36000.MC","GFBB-B","Unknown","MercadoContinuo"
"18123001.BI","CORPORACION UCEM","Unknown","Unknown"
