"Code","Symbol","Industry","Board"
"BOI.PA","Boiron SA","Unknown","Paris"
"GLO.PA","GL Events SA","Unknown","Paris"
"MFC.PA","Maisons France Confort SA","Unknown","Paris"
"SOP.PA","Sopra Group","Unknown","Paris"
"PSY.PA","Parsys SA","Unknown","Paris"
"AURE.PA","Aurea (Auer)","Unknown","Paris"
"ALMAX.PA","Maximiles","Unknown","Paris"
"ALTMG.PA","The Marketingroup","Unknown","Paris"
"MLLAR.PA","STRATEGECO SOLAR","Unknown","Paris"
"HIO.PA","Hiolle Industries","Unknown","Paris"
"IML.PA","Affine SA","Unknown","Paris"
"ALGEN.PA","GENOWAY","Unknown","Paris"
"ALADM.PA","ADTHINK MEDIA N.","Unknown","Paris"
"ALWOO.PA","Safwood SpA","Unknown","Paris"
"403824.PA","Risc Group","Unknown","Paris"
"ESK.PA","Esker SA","Unknown","Paris"
"BELI.PA","Le Belier","Unknown","Paris"
"OSA.PA","Osiatis","Unknown","Paris"
"CGD.PA","Cegid Group","Unknown","Paris"
"MIL.PA","Millimages","Unknown","Paris"
"OPEC.PA","OFI PRIVATE EQUITY","Unknown","Paris"
"AUB.PA","Aubay Technology","Unknown","Paris"
"CAS.PA","CAST SA","Unknown","Paris"
"BND.PA","Business & Decision SA","Unknown","Paris"
"TLC.PA","Telecom Reseaux Services","Unknown","Paris"
"ALM.PA","Alpha MOS SA","Unknown","Paris"
"UFF.PA","Union Fin. De France","Unknown","Paris"
"LTAN.PA","Tanneur & Cie (Le)","Unknown","Paris"
"ALEMV.PA","Email Vision","Unknown","Paris"
"03929.PA","Bollore SA","Unknown","Paris"
"ALBIL.PA","Rentabiliweb Group","Unknown","Paris"
"MLZAM.PA","ZCCM -B-","Unknown","Paris"
"ALCLS.PA","Cellectis","Unknown","Paris"
"ALFBA.PA","Fashion Bel Air","Unknown","Paris"
"ALTEC.PA","Techniline","Unknown","Paris"
"CNF.PA","Cred Ag Nord De France","Unknown","Paris"
"ALVDI.PA","VDI Group","Unknown","Paris"
"ALGUI.PA","Leguide com","Unknown","Paris"
"SIPH.PA","Ste Internat Plants Heveas","Unknown","Paris"
"ARG.PA","ARGAN","Unknown","Paris"
"SCHP.PA","Seche Environnement","Unknown","Paris"
"AKA.PA","Akka Technologies SA","Unknown","Paris"
"OPN.PA","Groupe Open SA","Unknown","Paris"
"CBSM.PA","Societe Centrale des Bois et Scieries de","Unknown","Paris"
"MUL.PA","Index Multimedia SA","Unknown","Paris"
"FEM.PA","Aufeminin.com SA","Unknown","Paris"
"MLACA.PA","Acadomia","Unknown","Paris"
"ALMED.PA","Medicrea International","Unknown","Paris"
"PDJ.PA","Piscine Desjoyaux SA","Unknown","Paris"
"GDS.PA","Generale De Sante","Unknown","Paris"
"TIPA.PA","TEAM PARTNERS RGPT","Unknown","Paris"
"NRO.PA","Neurones","Unknown","Paris"
"MLPHW.PA","Phone Web SA","Unknown","Paris"
"ALADV.PA","Adverline SA","Unknown","Paris"
"GJAJ.PA","Groupe J.A.J","Unknown","Paris"
